"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Updated 19 Dec 2020, Added 05 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","150,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 08 Jul 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","orange estate off express wayBerger Ojodu Lagos","<U+20A6>","27,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 23 Mar 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","..Osapa London Lekki Lagos","<U+20A6>","98,000,000","6 beds","6 baths","7 Toilets"
"Updated 19 Dec 2020, Added 01 Jun 2020","4 BEDROOM FLAT / APARTMENT FOR SALE","Banana Island Ikoyi Lagos","$","1,500,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 24 Nov 2020","RESIDENTIAL LAND LAND FOR SALE","...Snake Island Apapa Lagos","<U+20A6>","18,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 08 May 2020","1 BEDROOM MINI FLAT RESIDENTIAL LAND LAND FOR SALE","odudu street Igbogbo Ikorodu Lagos","<U+20A6>","3,000,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 02 Jun 2020","MIXED USE LAND LAND FOR SALE","Kuje,Abuja Kuje Abuja","<U+20A6>","3,600,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 24 Jan 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Secure Estate Close to Ojodu-Berger Bus-stop Berger Ojodu Lagos","<U+20A6>","70,000,000","4 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 09 Mar 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","..Chevron Lekki Lagos","<U+20A6>","55,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 24 Jun 2020","MIXED USE LAND LAND FOR SALE","Off Peter Odili Road Trans Amadi Port Harcourt Rivers","<U+20A6>","23,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 10 Jun 2020","MIXED USE LAND LAND FOR SALE","Trans Amadi Port Harcourt Rivers","<U+20A6>","28,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 29 Jun 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Arcadia EstateOsapa London Lekki Lagos","<U+20A6>","170,000,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Jul 2020","2 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ogombo Road off Lekki Epe ExpresswayAbraham Adesanya Estate Ajah Lagos","<U+20A6>","35,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 01 Apr 2020","FLAT / APARTMENT FOR SALE","10 units of 2 bedroom flat in 100 by 100 land size with 10 prepaid meters and 2 borehole installed at 30million asking at sapele road.Oredo Edo","<U+20A6>","30,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 25 May 2020","8 BEDROOM MASSIONETTE HOUSE FOR SALE","Asokoro Abuja","<U+20A6>","220,000,000","8 beds","8 baths","8 Toilets"
"Updated 19 Dec 2020, Added 05 Jun 2020","MIXED USE LAND LAND FOR SALE","Ogunshefunmi street off Akinremi streetObafemi Awolowo Way Ikeja Lagos","<U+20A6>","50,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 31 Jul 2020","LAND FOR SALE","Bliss Park Estate Phase1, Okun-Imosan.Ibeju Lekki Lagos","<U+20A6>","700,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 05 Jul 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Gloryland estate just 20 mins drive to Secretariat Ikeja Lagos","<U+20A6>","35,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 05 Apr 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Annex estate Badore Ajah Lagos","<U+20A6>","25,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 21 Mar 2020","LAND FOR SALE","Orimedu Ibeju Lekki Lagos","<U+20A6>","2,625,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 30 Jun 2020","10 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Life camp Life Camp Abuja","<U+20A6>","350,000,000","10 beds","10 baths","10 Toilets"
"Updated 19 Dec 2020, Added 16 Jun 2018","3 BEDROOM FLAT / APARTMENT FOR SALE","saboSabo Yaba Lagos","<U+20A6>","38,000,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Jul 2020","MIXED USE LAND LAND FOR SALE","Apo Abuja","<U+20A6>","3,000,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 31 Mar 2020","HOUSE FOR SALE","GRA Ugbor Benin city. Comprise of 2 units semi detach block of 2 bedroom flat with security house fenced roundOredo Edo","<U+20A6>","15,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Jun 2020","MIXED USE LAND LAND FOR SALE","behind ap filling station Ibeshe Ikorodu Lagos","<U+20A6>","22,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 28 Jul 2020","MIXED USE LAND LAND FOR SALE","Cooper Road Old Ikoyi(Now Femi Okunnu Road)Old Ikoyi Ikoyi Lagos","<U+20A6>","220,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 08 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","3 minutes from shoprite sangotedo Sangotedo Lagos","<U+20A6>","17,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 21 Jun 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikoyi Lagos","<U+20A6>","330,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 31 Dec 2017","3 BEDROOM RESIDENTIAL LAND LAND FOR SALE","-Lbs Ibeju Lekki Lagos","<U+20A6>","5,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 14 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Lekki Lagos","<U+20A6>","110,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 29 Sep 2020","RESIDENTIAL LAND LAND FOR SALE","Issac John Jibowu Yaba Lagos","<U+20A6>","37,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 26 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","Before lacampagne resort Lacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","1,800,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 31 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","80,000,000","5 beds","7 baths","7 Toilets"
"Updated 19 Dec 2020, Added 21 Jan 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Oral Estate Oral Estate Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 29 Jun 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","ElfLekki Phase 1 Lekki Lagos","<U+20A6>","135,000,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 26 Jul 2020","5 BEDROOM HOUSE FOR SALE","OgbaAguda(ogba) Ogba Lagos","<U+20A6>","50,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 24 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Banana Island Ikoyi Lagos","<U+20A6>","850,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 17 Jan 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","Lekki Gardens Estate, Ikate.Ikate Lekki Lagos","<U+20A6>","28,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 16 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Megamound EstateIkota Lekki Lagos","<U+20A6>","90,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 16 Oct 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","... Ilasan Lekki Lagos","<U+20A6>","65,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 24 May 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Abijo GRAOff Lekki Epe Expressway Ajah Lagos","<U+20A6>","28,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 13 Jul 2020","MIXED USE LAND LAND FOR SALE","Beside Wakass petrol station, Behind Chinese furniture factory, Ibeju Lekki Lagos.Eleko Ibeju Lekki Lagos","<U+20A6>","200,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 25 Jun 2019","10 BEDROOM MASSIONETTE HOUSE FOR SALE","Agbowo UIIbadan Polytechnic University Of Ibadan Ibadan Oyo","<U+20A6>","35,000,000","10 beds","10 baths","10 Toilets"
"Updated 19 Dec 2020, Added 15 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Obawole AreaIfako Ogba Ogba Lagos","<U+20A6>","7,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 19 Nov 2020","LAND FOR SALE","...Oke Ira Ogba Lagos","<U+20A6>","13,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 16 Jun 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Osapa London Osapa London Lekki Lagos","<U+20A6>","45,000,000","5 beds","6 baths","Toilets"
"Updated 19 Dec 2020, Added 04 Jun 2020","4 BEDROOM HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 20 Feb 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Eleganza Gardens,Vgc Lekki Lagos","<U+20A6>","55,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 15 Jul 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Alagomeji Yaba Lagos","<U+20A6>","33,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 29 Apr 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","MaitamaMaitama Abuja","<U+20A6>","480,000,000","6 beds","7 baths","7 Toilets"
"Updated 19 Dec 2020, Added 03 Jul 2020","LAND FOR SALE","At Redemption Camp, Off Lagos-Ibadan Expressway(Aseese-Maba town Axis towards New Auditorium),Mowe Obafemi Owode Ogun","<U+20A6>","19,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 20 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Okegun.Along Leki Epe Express Road After Eleko Junction Ibeju-Lekki Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 22 Feb 2020","LAND FOR SALE","Off Akinwumi streetMaryland Lagos","<U+20A6>","55,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","off lagos ibadan express way near Arepo Arepo Ogun","<U+20A6>","5,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 28 Oct 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Oniru Victoria Island Lagos","<U+20A6>","85,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 22 Jul 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Imota close to new rice industryIkorodu Ikorodu Lagos","<U+20A6>","10,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Jul 2020","2 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Brains and Hammers Idu Abuja","<U+20A6>","16,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 06 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Max Of 2Mins Drive From La-campaign.Lacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","1,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","EyinOgunMafoluku Oshodi Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Aug 2020","8 BEDROOM MASSIONETTE HOUSE FOR SALE","Maitama districtMaitama Abuja","<U+20A6>","1,000,000,000","8 beds","10 baths","10 Toilets"
"Updated 19 Dec 2020, Added 10 Apr 2019","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Behind St. Margaret school Ebute Ikorodu, LagosEbute Ikorodu Lagos","<U+20A6>","33,000,000","4 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 26 Sep 2020","MIXED USE LAND LAND FOR SALE","0m0Ie ph,2,estate extensi0n,,Omole Phase 2 Ojodu Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 07 Apr 2020","5 BEDROOM HOUSE FOR SALE","Behind RCCG New Auditorium, Lagos-Ibadan Expressway Arepo Ogun","<U+20A6>","26,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 14 Mar 2020","MIXED USE LAND LAND FOR SALE","Close to Free Trade Zone Akodo Ise Ibeju Lekki Lagos","<U+20A6>","5,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 12 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","BEHIND IBEJU OBA'S PALACEEleranigbe Ibeju Lekki Lagos","<U+20A6>","4,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 21 Jun 2020","LAND FOR SALE","Age Mowo Badagry Lagos","<U+20A6>","4,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 15 Feb 2020","7 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Ikegun Ibeju Lekki Lagos","<U+20A6>","14,000,000","7 beds","7 baths","Toilets"
"Updated 19 Dec 2020, Added 10 Feb 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Sabo Yaba Lagos","<U+20A6>","35,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 10 May 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Kaura district by games villageKaura (games Village) Abuja","<U+20A6>","30,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 24 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","FO1Kubwa Abuja","<U+20A6>","4,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 11 Feb 2019","3 BEDROOM FLAT / APARTMENT FOR SALE","OlusanyaRing Rd Ibadan Oyo","<U+20A6>","55,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 28 Feb 2020","RESIDENTIAL LAND LAND FOR SALE","DapeDape Abuja","<U+20A6>","30,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 30 Aug 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Ikorodu Ikorodu Lagos","<U+20A6>","43,000,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 09 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Shell Cooperative Estate Atali Port Harcourt Rivers","<U+20A6>","13,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 25 May 2020","LAND FOR SALE","OsapaOsapa London Lekki Lagos","<U+20A6>","80,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 26 May 2020","RESIDENTIAL LAND LAND FOR SALE","Lugbe Abuja","<U+20A6>","10,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 08 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","SARS Road ,Mandella Estate Rupkpokwu Port Harcourt Rivers","<U+20A6>","7,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 31 Aug 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos Osapa London Lekki Lagos","<U+20A6>","46,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ajah Lagos","<U+20A6>","50,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 22 May 2019","TANK FARM COMMERCIAL PROPERTY FOR SALE","KokoWarri Delta","<U+20A6>","3,500,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 15 May 2019","8 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Close to teachers house, Ogida barrack, siloku roadEgor Edo","<U+20A6>","7,000,000","8 beds","8 baths","Toilets"
"Updated 19 Dec 2020, Added 06 Jan 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ogombo Ajah Lagos","<U+20A6>","38,000,000","4 beds","4 baths","5 Toilets"
"Updated 24 Dec 2020, Added 01 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Lekki Second toll gate After Orchid Hotel Road chevron Lekki Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 20 Feb 2020","LAND FOR SALE","Flourish Gate Estate,Abijo Ajah Lagos","<U+20A6>","13,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 25 Feb 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Parkview Estate Ikoyi Lagos","<U+20A6>","305,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 13 May 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","OBADA Adatan Abeokuta Ogun","<U+20A6>","28,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 29 May 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Igando TownIse Town Ibeju Lekki Lagos","<U+20A6>","3,300,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 30 Apr 2020","RESIDENTIAL LAND LAND FOR SALE","Shell cooperative estate Eliozu Port Harcourt Rivers","<U+20A6>","6,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 27 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","off freedom wayLekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 26 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","70,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 14 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","SARS Road Rupkpokwu Port Harcourt Rivers","<U+20A6>","18,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 05 Jun 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Omole Phase 1 Ojodu Lagos","<U+20A6>","70,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 25 Jun 2019","MIXED USE LAND LAND FOR SALE","Gerrard roadOld Ikoyi Ikoyi Lagos","<U+20A6>","1,250,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 10 Jul 2020","HOUSE FOR SALE","Elliot Iju Ishaga Agege Lagos","<U+20A6>","23,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 30 Aug 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Ikorodu Ikorodu Lagos","<U+20A6>","43,000,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 24 Apr 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","MAGODO ISHERI EXTENSION......Berger Ojodu Lagos","<U+20A6>","45,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 20 Mar 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","gbagada roadPhase 2 Gbagada Lagos","<U+20A6>","50,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 09 Jul 2020","COMMERCIAL LAND LAND FOR SALE","NNPC Tower 6Central Area Abuja","<U+20A6>","4,000,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","250,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 15 Jul 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Green Park SchemeAbijo Ajah Lagos","<U+20A6>","37,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 28 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Pinnock Beach EstateOsapa London Lekki Lagos","<U+20A6>","250,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 27 May 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Canaan estateLife Camp Abuja","<U+20A6>","58,000,000","4 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 13 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Banana Island Ikoyi Lagos","<U+20A6>","220,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 14 Jan 2020","10 BEDROOM HOUSE FOR SALE","FO1Kubwa Abuja","<U+20A6>","75,000,000","10 beds","10 baths","10 Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","4 BEDROOM HOUSE FOR SHORTLET","Mekunwen Road, Brains And Hammers Estate, Life Camp Abuja","<U+20A6>","100,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 15 Apr 2019","RESIDENTIAL LAND LAND FOR SALE","AbijohAbijo Ajah Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 19 Nov 2020","JOINT VENTURE LAND LAND FOR SALE","Life Camp Abuja","<U+20A6>","1,000,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 11 May 2020","LAND FOR SALE","Idu stationIdu Abuja","<U+20A6>","8,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Nov 2020","MIXED USE LAND LAND FOR SALE","Lugbe Abuja","<U+20A6>","6,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Sep 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","In an Estate in Abijo, Directly opposite Abijo GRAAbijo Ajah Lagos","<U+20A6>","16,000,000","2 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 23 Oct 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","Alagomeji Yaba Lagos","<U+20A6>","27,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 19 Nov 2020","MIXED USE LAND LAND FOR SALE","Kado Abuja","<U+20A6>","750,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 09 Nov 2020","FLAT / APARTMENT FOR SALE","Jibowu Yaba Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","MIXED USE LAND LAND FOR SALE","Plots of land at Diamond estate Abakpa NikeEnugu Enugu","<U+20A6>","2,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Dec 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Genesis Court Estate, Badore AjahBadore Ajah Lagos","<U+20A6>","27,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 05 Apr 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","AL Gamje Wuye Abuja","<U+20A6>","62,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 23 Aug 2020","MINI FLAT FLAT / APARTMENT FOR SALE","Gbagada Lagos","<U+20A6>","4,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 19 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Osapa London Lekki Lagos","<U+20A6>","38,000,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 08 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Oniru Victoria Island Lagos","<U+20A6>","75,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 03 Aug 2020","10 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Located at OrjiOwerri Imo","<U+20A6>","37,000,000","10 beds","10 baths","10 Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","2nd avenue old Ikoyi Old Ikoyi Ikoyi Lagos","<U+20A6>","120,000,000","2 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 10 Aug 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","CommandAbule Egba Lagos","<U+20A6>","13,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 08 Nov 2020","SELF CONTAIN FLAT / APARTMENT FOR SALE","Abule Ijesha Yaba Lagos","<U+20A6>","2,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Oct 2020","3 BEDROOM PENTHOUSE FLAT / APARTMENT FOR SALE","Soluyi Gbagada Lagos","<U+20A6>","10,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR SALE","Alexander Road old Ikoyi.Ikoyi Lagos","<U+20A6>","135,000,000","4 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Pearl Gardens Estate Monastery road Sangotedo Lagos","<U+20A6>","38,800,000","4 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 28 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","OMOLE PH.2,ESTATE,OJODU BERGER.......Omole Phase 2 Ojodu Lagos","<U+20A6>","400,000,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Dec 2020","SELF CONTAIN FLAT / APARTMENT FOR SALE","Jibowu Yaba Lagos","<U+20A6>","2,200,000","beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 16 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Ikate Lekki Lagos","<U+20A6>","45,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 18 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Lekki Phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","70,000,000","3 beds","3 baths","4 Toilets"
