"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Added 23 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Ebute Metta Yaba Lagos","<U+20A6>","550,000","1 beds","baths","Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","CELE IWO ROADIwo Rd Ibadan Oyo","<U+20A6>","200,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","BLOCKS OF FLATS HOUSE FOR RENT","Anthony Eremosele streetParkview Estate Ikoyi Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Back Of Ukwuorji Ziks AvenueAwka North Anambra","<U+20A6>","400,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 18 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","- isu aniochaAwka North Anambra","<U+20A6>","500,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 May 2020","SHOP COMMERCIAL PROPERTY FOR RENT","....Lekki Phase 1 Lekki Lagos","<U+20A6>","7,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 May 2020","DETACHED DUPLEX HOUSE FOR RENT","-Guzape Abuja","<U+20A6>","7,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 12 Nov 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Close to Katampe ExtensionJahi Abuja","<U+20A6>","6,000,000","4 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","ArepoObafemi Owode Ogun","<U+20A6>","800,000","3 beds","4 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ayegoro, OFF KOLAPO ISHOLA GRAIbadan Oyo","<U+20A6>","300,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","OPPOSIT MARIAM BABANGIDA ASABA TOWNAsaba Delta","<U+20A6>","350,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 01 Dec 2020","HOUSE FOR RENT","Thomas Estate Ajah Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 11 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","- Ipaja Lagos","<U+20A6>","450,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","OguntadeShasha Alimosho Lagos","<U+20A6>","500,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 17 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","IsheriMagodo Gra Phase 1 Ojodu Lagos","<U+20A6>","1,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","housing estateAlapere Kosofe Ikosi Lagos","<U+20A6>","1,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","ZIONIST ESTATE OFF AKALA EXPRESSAkala Express Ibadan Oyo","<U+20A6>","500,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Aug 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Ikorodu Ikorodu Lagos","<U+20A6>","43,000,000","1 beds","1 baths","1 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","- Jahi Abuja","<U+20A6>","1,800,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","-Gwarinpa Abuja","<U+20A6>","1,500,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","-Soka Ibadan Oyo","<U+20A6>","500,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","27, OGOLUWA STREET NTABO SANGOAdo Odo Ota Ogun","<U+20A6>","400,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","JEDDOWarri Delta","<U+20A6>","300,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 03 Mar 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Close to game villageKaura (games Village) Abuja","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","ologuneruIbadan Oyo","<U+20A6>","250,000","1 beds","1 baths","1 Toilets"
"Updated 23 Dec 2020, Added 01 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","SIGNBOARD BUS STOP ADDO ROAD Ado Ajah Lagos","<U+20A6>","650,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 24 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","UtakoUtako Abuja","<U+20A6>","2,000,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 15 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR RENT","...Dolphin Estate Ikoyi Lagos","<U+20A6>","8,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","-Baruwa Ipaja Lagos","<U+20A6>","400,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 19 Nov 2020","COMMERCIAL PROPERTY FOR RENT","Wempco Road Ogba Lagos","<U+20A6>","7,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 03 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","AREA 2 Garki 1 Abuja","<U+20A6>","4,500,000","4 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 12 Oct 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","By American International schoolDurumi Abuja","<U+20A6>","3,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 04 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","ELEBU OLUYOLE EXTENSIONOluyole Estate Ibadan Oyo","<U+20A6>","600,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 01 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","DOCK VILLE ESTATEAjah Lagos","<U+20A6>","350,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 19 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","Amule bus stop AyoboAyobo Ipaja Lagos","<U+20A6>","200,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 18 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Trans ekuluEnugu Enugu","<U+20A6>","500,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 22 Jul 2020","HOUSE FOR RENT","Ajah lekki lagos Abule Egba Lagos","<U+20A6>","100,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","WORLD BANK Owerri Imo","<U+20A6>","29,000,000","4 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 17 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","AJANLA STREET, IREPODUN ESTATE BY AKALA EXPRESS,Akala Express Ibadan Oyo","<U+20A6>","350,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","OFF ODUDUWAKilo Marsha Surulere Lagos","<U+20A6>","1,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 02 Sep 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","AjiranAgungi Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 06 Dec 2020","MINI FLAT FLAT / APARTMENT FOR RENT","...Shasha Alimosho Lagos","<U+20A6>","450,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 22 May 2020","DETACHED DUPLEX HOUSE FOR RENT","-Lekki Phase 2 Lekki Lagos","<U+20A6>","5,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","OjurinAkobo Ibadan Oyo","<U+20A6>","250,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","DETACHED DUPLEX HOUSE FOR RENT","...Omole Phase 1 Ojodu Lagos","<U+20A6>","5,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","-Ogudu Orike Ogudu Lagos","<U+20A6>","1,150,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 12 Nov 2020","BLOCKS OF FLATS HOUSE FOR RENT","In an estate Addo road Ajah Lekki LagosAjah Lagos","<U+20A6>","1,650,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","BESIDES HAMPTON HOTEL MIDWIFERY ASABAAsaba Delta","<U+20A6>","350,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 12 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","abaranje Okerube Ikotun LagosAbaranje Ikotun Igando Lagos","<U+20A6>","250,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","- Wempco Road Ogba Lagos","<U+20A6>","7,000,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","PEACE ESTATEAmuwo Odofin Lagos","<U+20A6>","1,500,000","3 beds","4 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","BLOCKS OF FLATS HOUSE FOR RENT","Prayer Estate, Amuwo Odofin residential, Lagos.Amuwo Odofin Lagos","<U+20A6>","1,200,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 02 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","- Idado Lekki Lagos","<U+20A6>","4,000,000","4 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","Pinnock Lekki Lagos","<U+20A6>","6,500,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","- Parkview Estate Ikoyi Lagos","<U+20A6>","6,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","off addo roadAdo Ajah Lagos","<U+20A6>","800,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 22 Jul 2020","3 BEDROOM CONFERENCE ROOM CO WORKING SPACE FOR RENT","Ikoyi Lagos","<U+20A6>","11,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 23 Nov 2020","DETACHED DUPLEX HOUSE FOR RENT","Victory Estate AjahAjah Lagos","<U+20A6>","3,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ajah Lagos","<U+20A6>","23,000,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 02 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","-Chevron Lekki Lagos","<U+20A6>","6,500,000","4 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","PETER ODILI ROADTrans Amadi Port Harcourt Rivers","<U+20A6>","1,500,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","20 C JASMINE ROAD IKOTA GRA ESTATE Ikota Lekki Lagos","<U+20A6>","4,000,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","OFF FOLA OSHIBO STREET, Lekki Phase 1 Lekki Lagos","<U+20A6>","3,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 01 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","WojiPort Harcourt Rivers","<U+20A6>","2,400,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 03 Dec 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","at Abraham Adesanya Shopping ComplexAbraham Adesanya Estate Ajah Lagos","<U+20A6>","500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","3 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","-Ahmadu Bello Way Victoria Island Lagos","<U+20A6>","12,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Thinkers cornerEnugu Enugu","<U+20A6>","1,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Thinkers cornerEnugu Enugu","<U+20A6>","1,100,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","college roadOgba Lagos","<U+20A6>","2,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 22 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Lekki Phase 1 Lekki Lagos","<U+20A6>","5,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 16 Oct 2020","BLOCKS OF FLATS HOUSE FOR RENT","- Adeniyi Jones Ikeja Lagos","<U+20A6>","2,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","ArepoObafemi Owode Ogun","<U+20A6>","38,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","bajulaiyeShomolu Shomolu Lagos","<U+20A6>","600,000","1 beds","1 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Liberty estateAjah Lagos","<U+20A6>","1,200,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","-Oniru Victoria Island Lagos","<U+20A6>","3,500,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Nov 2020","3 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","American International schoolDurumi Abuja","<U+20A6>","3,500,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","- Ayobo Ipaja Lagos","<U+20A6>","200,000","1 beds","1 baths","2 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Anifowoshe, Abeokuta street, off oba Akran Avenue ikejaOba Akran Ikeja Lagos","<U+20A6>","1,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","6 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","- Ifako Ogba Ogba Lagos","<U+20A6>","25,000,000","6 beds","5 baths","0 Toilets"
"Updated 24 Dec 2020, Added 01 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Lekki Second toll gate After Orchid Hotel Road chevron Lekki Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 09 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","-Lekki Phase 1 Lekki Lagos","<U+20A6>","2,000,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","-Ajah Lagos","<U+20A6>","40,000,000","4 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 12 Jul 2020","SELF CONTAIN FLAT / APARTMENT FOR RENT","Oke Afa Isolo. Lagos Mainland Oke Afa Isolo Lagos","<U+20A6>","120,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","OLUGBEDE STREET, UNITY ESTATEEgbeda Alimosho Lagos","<U+20A6>","2,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","ISAWOAgric Ikorodu Lagos","<U+20A6>","230,000","1 beds","1 baths","1 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","-Ketu Kosofe Ikosi Lagos","<U+20A6>","500,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 May 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","2nd Toll gate (orchid), Lekki, Lagos Chevron Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 16 Jul 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Oniru Victoria Island Lagos","<U+20A6>","3,000,000","3 beds","3 baths","Toilets"
"Updated 23 Dec 2020, Added 04 Dec 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","-Akobo Ibadan Oyo","<U+20A6>","300,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 14 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","PENINSULA GARDEN BY BLENCO SUPERMARKET,Sangotedo Ajah Lagos","<U+20A6>","700,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 28 Sep 2020","SELF CONTAIN FLAT / APARTMENT FOR RENT","Oke Afa Isolo.Lagos MainlandOke Afa Isolo Lagos","<U+20A6>","150,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 02 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","BEHIND MOUKA FOAM AT ISIOHOR, OPPOSITE CLEMSTER JUNCTIONOredo Edo","<U+20A6>","250,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 29 Aug 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ajao Estate Isolo.Lagos MainlandAjao Estate Isolo Lagos","<U+20A6>","1,300,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","- Chevron Lekki Lagos","<U+20A6>","1,700,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 May 2020","3 BEDROOM TERRACED BUNGALOW HOUSE FOR RENT","Ajao Estate Isolo. Lagos Mainland Ajao Estate Isolo Lagos","<U+20A6>","1,200,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 02 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Okeowo strGbagada Lagos","<U+20A6>","800,000","3 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 02 Feb 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Ikate Lekki Lagos","<U+20A6>","75,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 28 Sep 2020","SELF CONTAIN FLAT / APARTMENT FOR RENT","Oke Afa Isolo. Lagos MainlandOke Afa Isolo Lagos","<U+20A6>","120,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR RENT","...Osborne Foreshore Estate Ikoyi Lagos","<U+20A6>","6,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ajao Estate Isolo. Lagos Mainland Ajao Estate Isolo Lagos","<U+20A6>","1,200,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Off General Paints Bus Stop Abraham adesanya estate Ajah Lagos","<U+20A6>","17,500,000","1 beds","1 baths","2 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","IRE AKARI CDA,OFF COCA-COLA ROAD OJUOREAdo Odo Ota Ogun","<U+20A6>","200,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 17 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","OworonshokiKosofe Ikosi Lagos","<U+20A6>","550,000","2 beds","0 baths","3 Toilets"
"Updated 23 Dec 2020, Added 11 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","IMO HOUSING ESTATE WORLDBANK UMUGUMAOwerri Imo","<U+20A6>","900,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","- New Gra Port Harcourt Rivers","<U+20A6>","1,500,000","2 beds","0 baths","3 Toilets"
"Updated 23 Dec 2020, Added 26 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","HILLTOP ESTATE OFF EMMANUEL ROAD BY ODILI ROAD Trans Amadi Port Harcourt Rivers","<U+20A6>","1,200,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Sep 2020","1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR RENT","Wuse2Wuse 2 Abuja","<U+20A6>","1,500,000","1 beds","1 baths","2 Toilets"
"Updated 23 Dec 2020, Added 17 Jul 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Oniru Victoria Island Lagos","<U+20A6>","4,500,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 14 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","DUTSE USHAFACentral Area Abuja","<U+20A6>","600,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 27 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","FO1 KUBWAKubwa Abuja","<U+20A6>","1,100,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Jun 2020","FLAT / APARTMENT FOR RENT","....Ikeja Gra Ikeja Lagos","<U+20A6>","5,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","1 BEDROOM MINI FLAT SHOP COMMERCIAL PROPERTY FOR RENT","- Maryland Lagos","<U+20A6>","250,000","1 beds","0 baths","1 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 17 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","-Igando Ikotun Igando Lagos","<U+20A6>","250,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","SOKALE DUTSEGwarinpa Abuja","<U+20A6>","200,000","1 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 08 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","145 OREYO IGBE ROADIkorodu Lagos","<U+20A6>","430,000","2 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 14 May 2020","SEMI DETACHED DUPLEX HOUSE FOR RENT","-Banana Island Ikoyi Lagos","<U+20A6>","8,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Sep 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Off Allen AvenueAllen Avenue Ikeja Lagos","<U+20A6>","1,000,000","2 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 19 Apr 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Idimu Ejigbo Estate. Lagos Mainland Ejigbo Ejigbo Lagos","<U+20A6>","250,000","1 beds","1 baths","1 Toilets"
"Updated 23 Dec 2020, Added 18 Feb 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Banana Island Ikoyi Lagos","<U+20A6>","8,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 30 Nov 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","JACOBS NEW ESTATEAdekunle Yaba Lagos","<U+20A6>","4,500,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 29 May 2020","DETACHED DUPLEX HOUSE FOR RENT","....Vgc Lekki Lagos","<U+20A6>","8,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
